UZAName,Year,VRH,Category
"Kokomo, IN",2016,42326,Non-Rail
"Kokomo, IN",2017,43183,Non-Rail
"Kokomo, IN",2018,42723,Non-Rail
"Kokomo, IN",2019,47062,Non-Rail
"Kokomo, IN",2020,42600,Non-Rail
"Kokomo, IN",2021,9772,Non-Rail
"La Crosse, WI-MN",2011,96236,Non-Rail
"La Crosse, WI-MN",2012,93666,Non-Rail
"La Crosse, WI-MN",2013,89897,Non-Rail
"La Crosse, WI-MN",2014,81247,Non-Rail
"La Crosse, WI-MN",2015,80625,Non-Rail
"La Crosse, WI-MN",2016,81240,Non-Rail
"La Crosse, WI-MN",2017,70506,Non-Rail
"La Crosse, WI-MN",2018,67404,Non-Rail
"La Crosse, WI-MN",2019,67733,Non-Rail
"La Crosse, WI-MN",2020,62788,Non-Rail
"La Crosse, WI-MN",2021,16744,Non-Rail
"Lafayette, IN",2011,147259,Non-Rail
"Lafayette, IN",2012,141771,Non-Rail
"Lafayette, IN",2013,142672,Non-Rail
"Lafayette, IN",2014,140568,Non-Rail
"Lafayette, IN",2015,141089,Non-Rail
"Lafayette, IN",2016,145884,Non-Rail
"Lafayette, IN",2017,148003,Non-Rail
"Lafayette, IN",2018,150467,Non-Rail
"Lafayette, IN",2019,155242,Non-Rail
"Lafayette, IN",2020,130493,Non-Rail
"Lafayette, IN",2021,38630,Non-Rail
"Lafayette, LA",2011,69663,Non-Rail
"Lafayette, LA",2012,69064,Non-Rail
"Lafayette, LA",2013,69145,Non-Rail
"Lafayette, LA",2014,71892,Non-Rail
"Lafayette, LA",2015,73457,Non-Rail
"Lafayette, LA",2016,78007,Non-Rail
"Lafayette, LA",2017,77214,Non-Rail
"Lafayette, LA",2018,76922,Non-Rail
"Lafayette, LA",2019,75881,Non-Rail
"Lafayette, LA",2020,54459,Non-Rail
"Lafayette, LA",2021,5719,Non-Rail
"Lake Tahoe, CA-NV",2015,25069,Non-Rail
"Lake Tahoe, CA-NV",2016,52294,Non-Rail
"Lake Tahoe, CA-NV",2017,50727,Non-Rail
"Lake Tahoe, CA-NV",2018,44745,Non-Rail
"Lake Tahoe, CA-NV",2019,33868,Non-Rail
"Lake Tahoe, CA-NV",2020,30751,Non-Rail
"Lake Tahoe, CA-NV",2021,5005,Non-Rail
"Lakeland, FL",2011,103533,Non-Rail
"Lakeland, FL",2012,99778,Non-Rail
"Lakeland, FL",2013,103723,Non-Rail
"Lakeland, FL",2014,113488,Non-Rail
"Lakeland, FL",2015,109355,Non-Rail
"Lakeland, FL",2016,139018,Non-Rail
"Lakeland, FL",2017,144521,Non-Rail
"Lakeland, FL",2018,146983,Non-Rail
"Lakeland, FL",2019,151194,Non-Rail
"Lakeland, FL",2020,142443,Non-Rail
"Lakeland, FL",2021,39549,Non-Rail
"Lancaster, PA",2011,256860,Non-Rail
"Lancaster, PA",2012,279294,Non-Rail
"Lancaster, PA",2013,266542,Non-Rail
"Lancaster, PA",2014,262389,Non-Rail
"Lancaster, PA",2015,241016,Non-Rail
"Lancaster, PA",2016,330114,Non-Rail
"Lancaster, PA",2017,438855,Non-Rail
"Lancaster, PA",2018,446741,Non-Rail
"Lancaster, PA",2019,445989,Non-Rail
"Lancaster, PA",2020,361885,Non-Rail
"Lancaster, PA",2021,90543,Non-Rail
"Lancaster-Palmdale, CA",2011,184022,Non-Rail
"Lancaster-Palmdale, CA",2012,175627,Non-Rail
"Lancaster-Palmdale, CA",2013,175096,Non-Rail
"Lancaster-Palmdale, CA",2014,182043,Non-Rail
"Lancaster-Palmdale, CA",2015,191390,Non-Rail
"Lancaster-Palmdale, CA",2016,188789,Non-Rail
"Lancaster-Palmdale, CA",2017,182200,Non-Rail
"Lancaster-Palmdale, CA",2018,205033,Non-Rail
"Lancaster-Palmdale, CA",2019,214144,Non-Rail
"Lancaster-Palmdale, CA",2020,177303,Non-Rail
"Lancaster-Palmdale, CA",2021,51735,Non-Rail
"Lansing, MI",2011,429497,Non-Rail
"Lansing, MI",2012,422151,Non-Rail
"Lansing, MI",2013,422864,Non-Rail
"Lansing, MI",2014,432021,Non-Rail
"Lansing, MI",2015,450058,Non-Rail
"Lansing, MI",2016,442423,Non-Rail
"Lansing, MI",2017,441641,Non-Rail
"Lansing, MI",2018,470760,Non-Rail
"Lansing, MI",2019,486658,Non-Rail
"Lansing, MI",2020,368396,Non-Rail
"Lansing, MI",2021,97026,Non-Rail
"Laredo, TX",2011,179716,Non-Rail
"Laredo, TX",2012,176513,Non-Rail
"Laredo, TX",2013,175447,Non-Rail
"Laredo, TX",2014,177531,Non-Rail
"Laredo, TX",2015,175860,Non-Rail
"Laredo, TX",2016,175197,Non-Rail
"Laredo, TX",2017,174778,Non-Rail
"Laredo, TX",2018,172673,Non-Rail
"Laredo, TX",2019,173773,Non-Rail
"Laredo, TX",2020,170295,Non-Rail
"Laredo, TX",2021,39022,Non-Rail
"Las Cruces, NM",2011,56328,Non-Rail
"Las Cruces, NM",2018,81,Non-Rail
"Las Cruces, NM",2019,21554,Non-Rail
"Las Cruces, NM",2020,24425,Non-Rail
"Las Cruces, NM",2021,5643,Non-Rail
"Las Vegas-Henderson, NV",2011,2006267,Non-Rail
"Las Vegas-Henderson, NV",2012,1972385,Non-Rail
"Las Vegas-Henderson, NV",2012,155660,Rail
"Las Vegas-Henderson, NV",2013,1970644,Non-Rail
"Las Vegas-Henderson, NV",2013,155268,Rail
"Las Vegas-Henderson, NV",2014,1995477,Non-Rail
"Las Vegas-Henderson, NV",2014,155227,Rail
"Las Vegas-Henderson, NV",2015,2107235,Non-Rail
"Las Vegas-Henderson, NV",2015,147978,Rail
"Las Vegas-Henderson, NV",2016,2166616,Non-Rail
"Las Vegas-Henderson, NV",2016,144697,Rail
"Las Vegas-Henderson, NV",2017,2265647,Non-Rail
"Las Vegas-Henderson, NV",2017,135788,Rail
"Las Vegas-Henderson, NV",2018,2346439,Non-Rail
"Las Vegas-Henderson, NV",2019,2417621,Non-Rail
"Las Vegas-Henderson, NV",2020,1858401,Non-Rail
"Las Vegas-Henderson, NV",2021,459301,Non-Rail
"Lawrence, KS",2011,109014,Non-Rail
"Lawrence, KS",2012,111615,Non-Rail
"Lawrence, KS",2013,118440,Non-Rail
"Lawrence, KS",2014,126487,Non-Rail
"Lawrence, KS",2015,133246,Non-Rail
"Lawrence, KS",2016,146982,Non-Rail
"Lawrence, KS",2017,155473,Non-Rail
"Lawrence, KS",2018,148760,Non-Rail
"Lawrence, KS",2019,156068,Non-Rail
"Lawrence, KS",2020,124581,Non-Rail
"Lawrence, KS",2021,24465,Non-Rail
"Lawton, OK",2011,48986,Non-Rail
"Lebanon, PA",2011,53799,Non-Rail
"Lebanon, PA",2012,46814,Non-Rail
"Lebanon, PA",2013,47193,Non-Rail
"Lebanon, PA",2014,46719,Non-Rail
"Lebanon, PA",2015,46682,Non-Rail
"Lebanon, PA",2016,46426,Non-Rail
"Lebanon, PA",2017,44264,Non-Rail
"Lebanon, PA",2018,45581,Non-Rail
"Lebanon, PA",2019,47769,Non-Rail
"Lebanon, PA",2020,38485,Non-Rail
"Lebanon, PA",2021,9221,Non-Rail
"Leesburg-Eustis-Tavares, FL",2011,131376,Non-Rail
"Leesburg-Eustis-Tavares, FL",2012,120514,Non-Rail
"Leesburg-Eustis-Tavares, FL",2013,107502,Non-Rail
"Leesburg-Eustis-Tavares, FL",2014,106750,Non-Rail
"Leesburg-Eustis-Tavares, FL",2015,93044,Non-Rail
"Leesburg-Eustis-Tavares, FL",2016,92156,Non-Rail
"Leesburg-Eustis-Tavares, FL",2017,91445,Non-Rail
"Leesburg-Eustis-Tavares, FL",2018,98495,Non-Rail
"Leesburg-Eustis-Tavares, FL",2019,101553,Non-Rail
"Leesburg-Eustis-Tavares, FL",2020,86678,Non-Rail
"Leesburg-Eustis-Tavares, FL",2021,19456,Non-Rail
"Leominster-Fitchburg, MA",2011,180544,Non-Rail
"Leominster-Fitchburg, MA",2012,189835,Non-Rail
"Leominster-Fitchburg, MA",2013,193180,Non-Rail
"Leominster-Fitchburg, MA",2014,209672,Non-Rail
"Leominster-Fitchburg, MA",2015,206108,Non-Rail
"Leominster-Fitchburg, MA",2016,199416,Non-Rail
"Leominster-Fitchburg, MA",2017,209278,Non-Rail
"Leominster-Fitchburg, MA",2018,234309,Non-Rail
"Leominster-Fitchburg, MA",2019,249419,Non-Rail
"Leominster-Fitchburg, MA",2020,161409,Non-Rail
"Leominster-Fitchburg, MA",2021,39971,Non-Rail
"Lewiston, ME",2011,68254,Non-Rail
"Lewiston, ME",2015,9265,Non-Rail
"Lewiston, ME",2016,45666,Non-Rail
"Lewiston, ME",2017,35920,Non-Rail
"Lewiston, ME",2018,39472,Non-Rail
"Lewiston, ME",2019,44991,Non-Rail
"Lewiston, ME",2020,27563,Non-Rail
"Lewiston, ME",2021,13908,Non-Rail
"Lexington-Fayette, KY",2011,304325,Non-Rail
"Lexington-Fayette, KY",2012,297831,Non-Rail
"Lexington-Fayette, KY",2013,273862,Non-Rail
"Lexington-Fayette, KY",2014,281915,Non-Rail
"Lexington-Fayette, KY",2015,292028,Non-Rail
"Lexington-Fayette, KY",2016,303801,Non-Rail
"Lexington-Fayette, KY",2017,318405,Non-Rail
"Lexington-Fayette, KY",2018,329762,Non-Rail
"Lexington-Fayette, KY",2019,333225,Non-Rail
"Lexington-Fayette, KY",2020,286981,Non-Rail
"Lexington-Fayette, KY",2021,75389,Non-Rail
"Lima, OH",2012,38223,Non-Rail
"Lima, OH",2013,35301,Non-Rail
"Lincoln, NE",2011,126020,Non-Rail
"Lincoln, NE",2012,124608,Non-Rail
"Lincoln, NE",2013,138605,Non-Rail
"Lincoln, NE",2014,138133,Non-Rail
"Lincoln, NE",2015,140711,Non-Rail
"Lincoln, NE",2016,147910,Non-Rail
"Lincoln, NE",2017,162604,Non-Rail
"Lincoln, NE",2018,164230,Non-Rail
"Lincoln, NE",2019,164768,Non-Rail
"Lincoln, NE",2020,142994,Non-Rail
"Lincoln, NE",2021,41205,Non-Rail
"Little Rock, AR",2011,196630,Non-Rail
"Little Rock, AR",2011,9471,Rail
"Little Rock, AR",2012,196902,Non-Rail
"Little Rock, AR",2012,12428,Rail
"Little Rock, AR",2013,209771,Non-Rail
"Little Rock, AR",2013,11667,Rail
"Little Rock, AR",2014,209084,Non-Rail
"Little Rock, AR",2014,12258,Rail
"Little Rock, AR",2015,207081,Non-Rail
"Little Rock, AR",2015,12244,Rail
"Little Rock, AR",2016,210651,Non-Rail
"Little Rock, AR",2016,11850,Rail
"Little Rock, AR",2017,208479,Non-Rail
"Little Rock, AR",2017,11238,Rail
"Little Rock, AR",2018,199366,Non-Rail
"Little Rock, AR",2018,11880,Rail
"Little Rock, AR",2019,197561,Non-Rail
"Little Rock, AR",2019,11864,Rail
"Little Rock, AR",2020,175681,Non-Rail
"Little Rock, AR",2020,2357,Rail
"Little Rock, AR",2021,39353,Non-Rail
"Lodi, CA",2011,31409,Non-Rail
"Lodi, CA",2012,30541,Non-Rail
"Lodi, CA",2013,30714,Non-Rail
"Lodi, CA",2014,34210,Non-Rail
"Lodi, CA",2015,34299,Non-Rail
"Lodi, CA",2016,16952,Non-Rail
"Logan, UT",2011,63006,Non-Rail
"Logan, UT",2012,62910,Non-Rail
"Logan, UT",2013,63795,Non-Rail
"Logan, UT",2014,64244,Non-Rail
"Logan, UT",2015,63872,Non-Rail
"Logan, UT",2016,64306,Non-Rail
"Logan, UT",2017,64143,Non-Rail
"Logan, UT",2018,64335,Non-Rail
"Logan, UT",2019,65056,Non-Rail
"Logan, UT",2020,73437,Non-Rail
"Logan, UT",2021,18875,Non-Rail
"Lompoc, CA",2011,28706,Non-Rail
"Lompoc, CA",2012,23636,Non-Rail
"Lompoc, CA",2013,28414,Non-Rail
"Lompoc, CA",2014,14159,Non-Rail
"Longview, WA-OR",2011,40780,Non-Rail
"Longview, WA-OR",2012,38532,Non-Rail
"Longview, WA-OR",2013,43760,Non-Rail
"Longview, WA-OR",2014,48625,Non-Rail
"Longview, WA-OR",2015,46397,Non-Rail
"Longview, WA-OR",2016,49501,Non-Rail
"Longview, WA-OR",2017,48982,Non-Rail
"Longview, WA-OR",2018,49367,Non-Rail
"Longview, WA-OR",2019,48970,Non-Rail
"Longview, WA-OR",2020,34769,Non-Rail
"Longview, WA-OR",2021,8042,Non-Rail
"Lorain-Elyria, OH",2011,13798,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2011,16130205,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2011,1015607,Rail
"Los Angeles-Long Beach-Anaheim, CA",2012,16315753,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2012,1207662,Rail
"Los Angeles-Long Beach-Anaheim, CA",2013,16655186,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2013,1333826,Rail
"Los Angeles-Long Beach-Anaheim, CA",2014,17052350,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2014,1343668,Rail
"Los Angeles-Long Beach-Anaheim, CA",2015,17057922,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2015,1331634,Rail
"Los Angeles-Long Beach-Anaheim, CA",2016,16818935,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2016,1390930,Rail
"Los Angeles-Long Beach-Anaheim, CA",2017,16772027,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2017,1525316,Rail
"Los Angeles-Long Beach-Anaheim, CA",2018,16786778,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2018,1585434,Rail
"Los Angeles-Long Beach-Anaheim, CA",2019,17041149,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2019,1489993,Rail
"Los Angeles-Long Beach-Anaheim, CA",2020,12507397,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2020,1283270,Rail
"Los Angeles-Long Beach-Anaheim, CA",2021,2880031,Non-Rail
"Los Angeles-Long Beach-Anaheim, CA",2021,284933,Rail
"Louisville/Jefferson County, KY-IN",2011,829274,Non-Rail
"Louisville/Jefferson County, KY-IN",2012,885645,Non-Rail
"Louisville/Jefferson County, KY-IN",2013,878966,Non-Rail
"Louisville/Jefferson County, KY-IN",2014,904580,Non-Rail
"Louisville/Jefferson County, KY-IN",2015,921301,Non-Rail
"Louisville/Jefferson County, KY-IN",2016,932796,Non-Rail
"Louisville/Jefferson County, KY-IN",2017,944585,Non-Rail
"Louisville/Jefferson County, KY-IN",2018,956942,Non-Rail
"Louisville/Jefferson County, KY-IN",2019,956171,Non-Rail
"Louisville/Jefferson County, KY-IN",2020,753629,Non-Rail
"Louisville/Jefferson County, KY-IN",2021,194848,Non-Rail
"Lubbock, TX",2011,170809,Non-Rail
"Lubbock, TX",2012,177718,Non-Rail
"Lubbock, TX",2013,184608,Non-Rail
"Lubbock, TX",2014,179896,Non-Rail
"Lubbock, TX",2015,179677,Non-Rail
"Lubbock, TX",2016,184801,Non-Rail
"Lubbock, TX",2017,183506,Non-Rail
"Lubbock, TX",2018,182679,Non-Rail
"Lubbock, TX",2019,183325,Non-Rail
"Lubbock, TX",2020,140092,Non-Rail
"Lubbock, TX",2021,34985,Non-Rail
"Lynchburg, VA",2011,103940,Non-Rail
"Lynchburg, VA",2012,98670,Non-Rail
"Lynchburg, VA",2013,102709,Non-Rail
"Lynchburg, VA",2014,99826,Non-Rail
"Lynchburg, VA",2015,104428,Non-Rail
"Lynchburg, VA",2016,103748,Non-Rail
"Lynchburg, VA",2017,105823,Non-Rail
"Lynchburg, VA",2018,99047,Non-Rail
"Lynchburg, VA",2019,89658,Non-Rail
"Lynchburg, VA",2020,69267,Non-Rail
"Lynchburg, VA",2021,18961,Non-Rail
"Macon, GA",2011,84778,Non-Rail
"Macon, GA",2012,94774,Non-Rail
"Macon, GA",2013,51721,Non-Rail
"Madison, WI",2011,491237,Non-Rail
"Madison, WI",2012,477764,Non-Rail
"Madison, WI",2013,489150,Non-Rail
"Madison, WI",2014,515453,Non-Rail
"Madison, WI",2015,507031,Non-Rail
"Madison, WI",2016,507618,Non-Rail
"Madison, WI",2017,511751,Non-Rail
"Madison, WI",2018,478339,Non-Rail
"Madison, WI",2019,460202,Non-Rail
"Madison, WI",2020,116482,Non-Rail
"Manchester, NH",2011,50362,Non-Rail
"Manchester, NH",2012,23284,Non-Rail
"Manchester, NH",2014,20305,Non-Rail
"Mansfield, OH",2011,27937,Non-Rail
"McAllen, TX",2011,35418,Non-Rail
"McAllen, TX",2015,86920,Non-Rail
"McAllen, TX",2016,91221,Non-Rail
"McAllen, TX",2017,96532,Non-Rail
"McAllen, TX",2018,101291,Non-Rail
"McAllen, TX",2019,116115,Non-Rail
"McAllen, TX",2020,93322,Non-Rail
"McAllen, TX",2021,9517,Non-Rail
"McKinney, TX",2011,30412,Non-Rail
"McKinney, TX",2012,26438,Non-Rail
"Medford, OR",2011,64655,Non-Rail
"Medford, OR",2012,83145,Non-Rail
"Medford, OR",2013,89349,Non-Rail
"Medford, OR",2014,86321,Non-Rail
"Medford, OR",2015,74765,Non-Rail
"Medford, OR",2016,68277,Non-Rail
"Medford, OR",2017,86163,Non-Rail
"Medford, OR",2018,96784,Non-Rail
"Medford, OR",2019,106313,Non-Rail
"Medford, OR",2020,99788,Non-Rail
"Medford, OR",2021,23052,Non-Rail
"Memphis, TN-MS-AR",2011,470635,Non-Rail
"Memphis, TN-MS-AR",2011,39612,Rail
"Memphis, TN-MS-AR",2012,466201,Non-Rail
"Memphis, TN-MS-AR",2012,43440,Rail
"Memphis, TN-MS-AR",2013,454979,Non-Rail
"Memphis, TN-MS-AR",2013,38180,Rail
"Memphis, TN-MS-AR",2014,428766,Non-Rail
"Memphis, TN-MS-AR",2014,12529,Rail
"Memphis, TN-MS-AR",2015,439397,Non-Rail
"Memphis, TN-MS-AR",2016,430053,Non-Rail
"Memphis, TN-MS-AR",2017,430290,Non-Rail
"Memphis, TN-MS-AR",2018,417454,Non-Rail
"Memphis, TN-MS-AR",2018,7224,Rail
"Memphis, TN-MS-AR",2019,423204,Non-Rail
"Memphis, TN-MS-AR",2019,13647,Rail
"Memphis, TN-MS-AR",2020,308959,Non-Rail
"Memphis, TN-MS-AR",2020,7514,Rail
"Memphis, TN-MS-AR",2021,79106,Non-Rail
"Memphis, TN-MS-AR",2021,3718,Rail
"Merced, CA",2011,113208,Non-Rail
"Merced, CA",2012,115132,Non-Rail
"Merced, CA",2013,129209,Non-Rail
"Merced, CA",2014,145448,Non-Rail
"Merced, CA",2015,149077,Non-Rail
"Merced, CA",2016,149438,Non-Rail
"Merced, CA",2017,148580,Non-Rail
"Merced, CA",2018,144508,Non-Rail
"Merced, CA",2019,144097,Non-Rail
"Merced, CA",2020,115602,Non-Rail
"Merced, CA",2021,25514,Non-Rail
"Miami, FL",2011,6044279,Non-Rail
"Miami, FL",2011,374757,Rail
"Miami, FL",2012,6027744,Non-Rail
"Miami, FL",2012,476750,Rail
"Miami, FL",2013,6098473,Non-Rail
"Miami, FL",2013,588271,Rail
"Miami, FL",2014,6168801,Non-Rail
"Miami, FL",2014,607227,Rail
"Miami, FL",2015,6299423,Non-Rail
"Miami, FL",2015,608213,Rail
"Miami, FL",2016,6433906,Non-Rail
"Miami, FL",2016,607480,Rail
"Miami, FL",2017,6463705,Non-Rail
"Miami, FL",2017,573882,Rail
"Miami, FL",2018,6058824,Non-Rail
"Miami, FL",2018,592174,Rail
"Miami, FL",2019,6202994,Non-Rail
"Miami, FL",2019,597591,Rail
"Miami, FL",2020,5356774,Non-Rail
"Miami, FL",2020,496140,Rail
"Miami, FL",2021,1432852,Non-Rail
"Miami, FL",2021,111746,Rail
"Middletown, OH",2011,17329,Non-Rail
"Milwaukee, WI",2011,1761692,Non-Rail
"Milwaukee, WI",2012,1681252,Non-Rail
"Milwaukee, WI",2013,1657195,Non-Rail
"Milwaukee, WI",2014,1671483,Non-Rail
"Milwaukee, WI",2015,1712390,Non-Rail
"Milwaukee, WI",2016,1731952,Non-Rail
"Milwaukee, WI",2017,1712978,Non-Rail
"Milwaukee, WI",2018,1730167,Non-Rail
"Milwaukee, WI",2018,2900,Rail
"Milwaukee, WI",2019,1709297,Non-Rail
"Milwaukee, WI",2019,17103,Rail
"Milwaukee, WI",2020,1509379,Non-Rail
"Milwaukee, WI",2020,11785,Rail
"Milwaukee, WI",2021,374403,Non-Rail
"Milwaukee, WI",2021,2486,Rail
"Minneapolis-St. Paul, MN-WI",2011,3236787,Non-Rail
"Minneapolis-St. Paul, MN-WI",2011,158271,Rail
"Minneapolis-St. Paul, MN-WI",2012,3330114,Non-Rail
"Minneapolis-St. Paul, MN-WI",2012,159198,Rail
"Minneapolis-St. Paul, MN-WI",2013,3533758,Non-Rail
"Minneapolis-St. Paul, MN-WI",2013,178954,Rail
"Minneapolis-St. Paul, MN-WI",2014,3643999,Non-Rail
"Minneapolis-St. Paul, MN-WI",2014,344789,Rail
"Minneapolis-St. Paul, MN-WI",2015,3751330,Non-Rail
"Minneapolis-St. Paul, MN-WI",2015,440869,Rail
"Minneapolis-St. Paul, MN-WI",2016,3872192,Non-Rail
"Minneapolis-St. Paul, MN-WI",2016,442326,Rail
"Minneapolis-St. Paul, MN-WI",2017,3909803,Non-Rail
"Minneapolis-St. Paul, MN-WI",2017,441147,Rail
"Minneapolis-St. Paul, MN-WI",2018,4056484,Non-Rail
"Minneapolis-St. Paul, MN-WI",2018,441160,Rail
"Minneapolis-St. Paul, MN-WI",2019,4082228,Non-Rail
"Minneapolis-St. Paul, MN-WI",2019,436832,Rail
"Minneapolis-St. Paul, MN-WI",2020,3524379,Non-Rail
"Minneapolis-St. Paul, MN-WI",2020,342416,Rail
"Minneapolis-St. Paul, MN-WI",2021,901625,Non-Rail
"Minneapolis-St. Paul, MN-WI",2021,95037,Rail
"Mission Viejo-Lake Forest-San Clemente, CA",2011,22071,Non-Rail
"Mission Viejo-Lake Forest-San Clemente, CA",2012,24065,Non-Rail
"Mission Viejo-Lake Forest-San Clemente, CA",2013,22025,Non-Rail
"Mission Viejo-Lake Forest-San Clemente, CA",2014,21917,Non-Rail
"Mission Viejo-Lake Forest-San Clemente, CA",2015,29251,Non-Rail
"Mission Viejo-Lake Forest-San Clemente, CA",2016,35369,Non-Rail
"Mission Viejo-Lake Forest-San Clemente, CA",2017,38339,Non-Rail
"Mission Viejo-Lake Forest-San Clemente, CA",2018,41814,Non-Rail
"Mission Viejo-Lake Forest-San Clemente, CA",2019,17213,Non-Rail
"Missoula, MT",2011,65384,Non-Rail
"Missoula, MT",2012,65498,Non-Rail
"Missoula, MT",2013,66534,Non-Rail
"Missoula, MT",2014,64337,Non-Rail
"Missoula, MT",2015,77768,Non-Rail
"Missoula, MT",2016,76458,Non-Rail
"Missoula, MT",2017,73978,Non-Rail
"Missoula, MT",2018,75114,Non-Rail
"Missoula, MT",2019,80156,Non-Rail
"Missoula, MT",2020,63262,Non-Rail
"Missoula, MT",2021,16393,Non-Rail
"Mobile, AL",2011,144686,Non-Rail
"Mobile, AL",2012,145462,Non-Rail
"Mobile, AL",2013,143524,Non-Rail
"Mobile, AL",2014,139452,Non-Rail
"Mobile, AL",2015,142980,Non-Rail
"Mobile, AL",2016,129197,Non-Rail
"Mobile, AL",2017,115782,Non-Rail
"Mobile, AL",2018,122425,Non-Rail
"Mobile, AL",2019,126363,Non-Rail
"Mobile, AL",2020,112627,Non-Rail
"Mobile, AL",2021,26246,Non-Rail
"Modesto, CA",2011,180814,Non-Rail
"Modesto, CA",2012,178047,Non-Rail
"Modesto, CA",2013,177996,Non-Rail
"Modesto, CA",2014,181837,Non-Rail
"Modesto, CA",2015,189189,Non-Rail
"Modesto, CA",2016,190926,Non-Rail
"Modesto, CA",2017,193520,Non-Rail
"Modesto, CA",2018,189181,Non-Rail
"Modesto, CA",2019,211961,Non-Rail
"Modesto, CA",2020,204902,Non-Rail
"Modesto, CA",2021,49191,Non-Rail
"Monessen-California, PA",2011,49081,Non-Rail
"Monessen-California, PA",2012,49527,Non-Rail
"Monessen-California, PA",2013,47413,Non-Rail
"Monessen-California, PA",2014,45166,Non-Rail
"Monessen-California, PA",2015,41897,Non-Rail
"Monessen-California, PA",2016,43778,Non-Rail
"Monessen-California, PA",2017,43044,Non-Rail
"Monessen-California, PA",2018,42852,Non-Rail
"Monessen-California, PA",2019,43658,Non-Rail
"Monessen-California, PA",2020,39892,Non-Rail
"Monessen-California, PA",2021,11164,Non-Rail
"Monroe, LA",2011,60775,Non-Rail
"Monroe, MI",2016,25945,Non-Rail
"Monroe, MI",2017,51820,Non-Rail
"Monroe, MI",2018,50842,Non-Rail
"Monroe, MI",2019,50934,Non-Rail
"Monroe, MI",2020,37735,Non-Rail
"Monroe, MI",2021,11538,Non-Rail
"Montgomery, AL",2011,89759,Non-Rail
"Montgomery, AL",2012,86907,Non-Rail
"Montgomery, AL",2013,87340,Non-Rail
"Montgomery, AL",2014,86008,Non-Rail
"Montgomery, AL",2015,84876,Non-Rail
"Montgomery, AL",2016,84202,Non-Rail
"Montgomery, AL",2017,90400,Non-Rail
"Montgomery, AL",2018,92526,Non-Rail
"Montgomery, AL",2019,92511,Non-Rail
"Montgomery, AL",2020,92071,Non-Rail
"Montgomery, AL",2021,22248,Non-Rail
"Morgantown, WV",2011,64030,Non-Rail
"Morgantown, WV",2012,115029,Rail
"Morgantown, WV",2013,174662,Rail
"Morgantown, WV",2014,126632,Rail
"Morgantown, WV",2015,107767,Rail
"Morgantown, WV",2016,83295,Rail
"Morgantown, WV",2017,94544,Rail
"Morgantown, WV",2018,79584,Rail
"Morgantown, WV",2019,106058,Rail
"Morgantown, WV",2020,26377,Rail
"Morristown, TN",2012,100951,Non-Rail
"Morristown, TN",2013,96445,Non-Rail
"Mount Vernon, WA",2011,95289,Non-Rail
"Mount Vernon, WA",2012,104643,Non-Rail
"Mount Vernon, WA",2013,117189,Non-Rail
"Mount Vernon, WA",2014,124093,Non-Rail
"Mount Vernon, WA",2015,125175,Non-Rail
"Mount Vernon, WA",2016,126285,Non-Rail
"Mount Vernon, WA",2017,129358,Non-Rail
"Mount Vernon, WA",2018,139038,Non-Rail
"Mount Vernon, WA",2019,144080,Non-Rail
"Mount Vernon, WA",2020,94666,Non-Rail
"Mount Vernon, WA",2021,19857,Non-Rail
"Muncie, IN",2011,77323,Non-Rail
"Muncie, IN",2012,78444,Non-Rail
"Muncie, IN",2013,79799,Non-Rail
"Muncie, IN",2014,78932,Non-Rail
"Muncie, IN",2015,78414,Non-Rail
"Muncie, IN",2016,77151,Non-Rail
"Muncie, IN",2017,75959,Non-Rail
"Muncie, IN",2018,73182,Non-Rail
"Muncie, IN",2019,72755,Non-Rail
"Muncie, IN",2020,62984,Non-Rail
"Muncie, IN",2021,15856,Non-Rail
"Murfreesboro, TN",2011,58127,Non-Rail
"Murfreesboro, TN",2013,94841,Non-Rail
"Muskegon, MI",2011,68367,Non-Rail
"Myrtle Beach-Socastee, SC-NC",2011,82129,Non-Rail
"Myrtle Beach-Socastee, SC-NC",2012,86404,Non-Rail
"Myrtle Beach-Socastee, SC-NC",2013,62643,Non-Rail
"Myrtle Beach-Socastee, SC-NC",2014,37165,Non-Rail
"Myrtle Beach-Socastee, SC-NC",2015,19933,Non-Rail
"Napa, CA",2011,88316,Non-Rail
"Napa, CA",2012,81616,Non-Rail
"Napa, CA",2013,101190,Non-Rail
"Napa, CA",2014,107769,Non-Rail
"Napa, CA",2015,113326,Non-Rail
"Napa, CA",2016,111954,Non-Rail
"Napa, CA",2017,111203,Non-Rail
"Napa, CA",2018,111361,Non-Rail
"Napa, CA",2019,114091,Non-Rail
"Napa, CA",2020,91923,Non-Rail
"Napa, CA",2021,21128,Non-Rail
"Nashua, NH-MA",2011,37897,Non-Rail
"Nashua, NH-MA",2012,40997,Non-Rail
