UZAName,Year,VRH,Category
"Aberdeen-Bel Air South-Bel Air North, MD",2011,723336,Non-Rail
"Aberdeen-Bel Air South-Bel Air North, MD",2012,794683,Non-Rail
"Aberdeen-Bel Air South-Bel Air North, MD",2013,777971,Non-Rail
"Aberdeen-Bel Air South-Bel Air North, MD",2014,363817,Non-Rail
"Abilene, TX",2011,1015051,Non-Rail
"Akron, OH",2011,6404406,Non-Rail
"Akron, OH",2012,6705667,Non-Rail
"Akron, OH",2013,7351598,Non-Rail
"Akron, OH",2014,7335472,Non-Rail
"Akron, OH",2015,7384919,Non-Rail
"Akron, OH",2016,7274689,Non-Rail
"Akron, OH",2017,7372835,Non-Rail
"Akron, OH",2018,7530163,Non-Rail
"Akron, OH",2019,7559746,Non-Rail
"Akron, OH",2020,5790589,Non-Rail
"Akron, OH",2021,1425570,Non-Rail
"Albany, GA",2011,673866,Non-Rail
"Albany, GA",2012,620027,Non-Rail
"Albany, GA",2013,630436,Non-Rail
"Albany, GA",2014,688851,Non-Rail
"Albany, GA",2015,689663,Non-Rail
"Albany, GA",2016,694453,Non-Rail
"Albany, GA",2017,696245,Non-Rail
"Albany, GA",2018,735303,Non-Rail
"Albany, GA",2019,749369,Non-Rail
"Albany, GA",2020,677327,Non-Rail
"Albany, GA",2021,185707,Non-Rail
"Albany-Schenectady, NY",2011,9207740,Non-Rail
"Albany-Schenectady, NY",2012,9048251,Non-Rail
"Albany-Schenectady, NY",2013,9770729,Non-Rail
"Albany-Schenectady, NY",2014,10415546,Non-Rail
"Albany-Schenectady, NY",2015,10655904,Non-Rail
"Albany-Schenectady, NY",2016,10860037,Non-Rail
"Albany-Schenectady, NY",2017,11061766,Non-Rail
"Albany-Schenectady, NY",2018,11304754,Non-Rail
"Albany-Schenectady, NY",2019,11361312,Non-Rail
"Albany-Schenectady, NY",2020,10216411,Non-Rail
"Albany-Schenectady, NY",2021,2724163,Non-Rail
"Albuquerque, NM",2011,7350026,Non-Rail
"Albuquerque, NM",2011,1370680,Rail
"Albuquerque, NM",2012,7453774,Non-Rail
"Albuquerque, NM",2012,1424748,Rail
"Albuquerque, NM",2013,8003771,Non-Rail
"Albuquerque, NM",2013,1388562,Rail
"Albuquerque, NM",2014,8147118,Non-Rail
"Albuquerque, NM",2014,1385927,Rail
"Albuquerque, NM",2015,8228185,Non-Rail
"Albuquerque, NM",2015,1397970,Rail
"Albuquerque, NM",2016,8326525,Non-Rail
"Albuquerque, NM",2016,1400234,Rail
"Albuquerque, NM",2017,8340244,Non-Rail
"Albuquerque, NM",2017,1350224,Rail
"Albuquerque, NM",2018,8257269,Non-Rail
"Albuquerque, NM",2018,1337647,Rail
"Albuquerque, NM",2019,8495137,Non-Rail
"Albuquerque, NM",2019,1342120,Rail
"Albuquerque, NM",2020,5853868,Non-Rail
"Albuquerque, NM",2020,273541,Rail
"Albuquerque, NM",2021,1288017,Non-Rail
"Albuquerque, NM",2021,53714,Rail
"Alexandria, LA",2011,870714,Non-Rail
"Allentown, PA-NJ",2011,6915093,Non-Rail
"Allentown, PA-NJ",2012,6990652,Non-Rail
"Allentown, PA-NJ",2013,7146306,Non-Rail
"Allentown, PA-NJ",2014,6866676,Non-Rail
"Allentown, PA-NJ",2015,6257330,Non-Rail
"Allentown, PA-NJ",2016,5546502,Non-Rail
"Allentown, PA-NJ",2017,5642101,Non-Rail
"Allentown, PA-NJ",2018,5445268,Non-Rail
"Allentown, PA-NJ",2019,5448866,Non-Rail
"Allentown, PA-NJ",2020,4434676,Non-Rail
"Allentown, PA-NJ",2021,1063687,Non-Rail
"Altoona, PA",2011,576138,Non-Rail
"Altoona, PA",2012,586918,Non-Rail
"Altoona, PA",2013,580891,Non-Rail
"Altoona, PA",2014,563654,Non-Rail
"Altoona, PA",2015,540676,Non-Rail
"Altoona, PA",2016,542755,Non-Rail
"Altoona, PA",2017,533066,Non-Rail
"Altoona, PA",2018,553237,Non-Rail
"Altoona, PA",2019,648101,Non-Rail
"Altoona, PA",2020,626447,Non-Rail
"Altoona, PA",2021,151641,Non-Rail
"Amarillo, TX",2011,974212,Non-Rail
"Amarillo, TX",2012,967483,Non-Rail
"Amarillo, TX",2013,968173,Non-Rail
"Amarillo, TX",2014,712066,Non-Rail
"Ames, IA",2011,1186805,Non-Rail
"Ames, IA",2012,1196766,Non-Rail
"Ames, IA",2013,1212174,Non-Rail
"Ames, IA",2014,1270903,Non-Rail
"Ames, IA",2015,1331376,Non-Rail
"Ames, IA",2016,1367855,Non-Rail
"Ames, IA",2017,1354129,Non-Rail
"Ames, IA",2018,1355256,Non-Rail
"Ames, IA",2019,1798616,Non-Rail
"Ames, IA",2020,1556615,Non-Rail
"Ames, IA",2021,400728,Non-Rail
"Anchorage, AK",2011,4613877,Non-Rail
"Anchorage, AK",2011,99269,Rail
"Anchorage, AK",2012,4658080,Non-Rail
"Anchorage, AK",2012,983183,Rail
"Anchorage, AK",2013,4543491,Non-Rail
"Anchorage, AK",2013,1014644,Rail
"Anchorage, AK",2014,4381851,Non-Rail
"Anchorage, AK",2014,1027850,Rail
"Anchorage, AK",2015,4271896,Non-Rail
"Anchorage, AK",2015,1060674,Rail
"Anchorage, AK",2016,4185279,Non-Rail
"Anchorage, AK",2016,1103517,Rail
"Anchorage, AK",2017,4332191,Non-Rail
"Anchorage, AK",2017,1110189,Rail
"Anchorage, AK",2018,4477262,Non-Rail
"Anchorage, AK",2018,1154059,Rail
"Anchorage, AK",2019,4446637,Non-Rail
"Anchorage, AK",2019,1219157,Rail
"Anchorage, AK",2020,3662095,Non-Rail
"Anchorage, AK",2020,520221,Rail
"Anchorage, AK",2021,936917,Non-Rail
"Anchorage, AK",2021,41811,Rail
"Anderson, IN",2011,409662,Non-Rail
"Anderson, IN",2012,446724,Non-Rail
"Ann Arbor, MI",2011,5114067,Non-Rail
"Ann Arbor, MI",2012,5417639,Non-Rail
"Ann Arbor, MI",2013,5562162,Non-Rail
"Ann Arbor, MI",2014,5774978,Non-Rail
"Ann Arbor, MI",2015,5931697,Non-Rail
"Ann Arbor, MI",2016,6452272,Non-Rail
"Ann Arbor, MI",2017,6912677,Non-Rail
"Ann Arbor, MI",2018,7928134,Non-Rail
"Ann Arbor, MI",2019,8478152,Non-Rail
"Ann Arbor, MI",2020,5521435,Non-Rail
"Ann Arbor, MI",2021,1390183,Non-Rail
"Antioch, CA",2011,2977074,Non-Rail
"Antioch, CA",2012,2855764,Non-Rail
"Antioch, CA",2013,2894440,Non-Rail
"Antioch, CA",2014,2848721,Non-Rail
"Antioch, CA",2015,2815899,Non-Rail
"Antioch, CA",2016,2806761,Non-Rail
"Antioch, CA",2017,2786833,Non-Rail
"Antioch, CA",2018,2767611,Non-Rail
"Antioch, CA",2019,2950448,Non-Rail
"Antioch, CA",2020,2404397,Non-Rail
"Antioch, CA",2021,539132,Non-Rail
"Appleton, WI",2011,1897530,Non-Rail
"Appleton, WI",2012,2190761,Non-Rail
"Appleton, WI",2013,1831637,Non-Rail
"Appleton, WI",2014,1883540,Non-Rail
"Appleton, WI",2015,1911237,Non-Rail
"Appleton, WI",2016,1891859,Non-Rail
"Appleton, WI",2017,1902177,Non-Rail
"Appleton, WI",2018,1875926,Non-Rail
"Appleton, WI",2019,1900178,Non-Rail
"Appleton, WI",2020,1644122,Non-Rail
"Appleton, WI",2021,424877,Non-Rail
"Asheville, NC",2011,1009603,Non-Rail
"Asheville, NC",2012,1032821,Non-Rail
"Asheville, NC",2013,1568902,Non-Rail
"Asheville, NC",2014,2092127,Non-Rail
"Asheville, NC",2015,2142630,Non-Rail
"Asheville, NC",2016,2098515,Non-Rail
"Asheville, NC",2017,1995601,Non-Rail
"Asheville, NC",2018,2092685,Non-Rail
"Asheville, NC",2019,2253856,Non-Rail
"Asheville, NC",2020,1980171,Non-Rail
"Asheville, NC",2021,486221,Non-Rail
"Athens-Clarke County, GA",2011,1663633,Non-Rail
"Athens-Clarke County, GA",2012,1684087,Non-Rail
"Athens-Clarke County, GA",2013,1718479,Non-Rail
"Athens-Clarke County, GA",2014,1735375,Non-Rail
"Athens-Clarke County, GA",2015,1791408,Non-Rail
"Athens-Clarke County, GA",2016,1843113,Non-Rail
"Athens-Clarke County, GA",2017,1879445,Non-Rail
"Athens-Clarke County, GA",2018,1921960,Non-Rail
"Athens-Clarke County, GA",2019,1837166,Non-Rail
"Athens-Clarke County, GA",2020,1300151,Non-Rail
"Athens-Clarke County, GA",2021,399635,Non-Rail
"Atlanta, GA",2011,44780133,Non-Rail
"Atlanta, GA",2011,17584548,Rail
"Atlanta, GA",2012,44962113,Non-Rail
"Atlanta, GA",2012,17793075,Rail
"Atlanta, GA",2013,44261866,Non-Rail
"Atlanta, GA",2013,17884415,Rail
"Atlanta, GA",2014,41553275,Non-Rail
"Atlanta, GA",2014,20374083,Rail
"Atlanta, GA",2015,45500010,Non-Rail
"Atlanta, GA",2015,22248357,Rail
"Atlanta, GA",2016,47939805,Non-Rail
"Atlanta, GA",2016,22350378,Rail
"Atlanta, GA",2017,48280753,Non-Rail
"Atlanta, GA",2017,22430265,Rail
"Atlanta, GA",2018,49538592,Non-Rail
"Atlanta, GA",2018,22400342,Rail
"Atlanta, GA",2019,50592315,Non-Rail
"Atlanta, GA",2019,22503151,Rail
"Atlanta, GA",2020,43821574,Non-Rail
"Atlanta, GA",2020,17351198,Rail
"Atlanta, GA",2021,10384250,Non-Rail
"Atlanta, GA",2021,4527522,Rail
"Atlantic City, NJ",2011,552478,Non-Rail
"Atlantic City, NJ",2012,453575,Non-Rail
"Atlantic City, NJ",2013,494843,Non-Rail
"Atlantic City, NJ",2014,481434,Non-Rail
"Atlantic City, NJ",2015,492525,Non-Rail
"Atlantic City, NJ",2016,477439,Non-Rail
"Atlantic City, NJ",2017,480616,Non-Rail
"Atlantic City, NJ",2018,530690,Non-Rail
"Atlantic City, NJ",2019,535716,Non-Rail
"Atlantic City, NJ",2020,312387,Non-Rail
"Atlantic City, NJ",2021,78471,Non-Rail
"Auburn, AL",2011,526395,Non-Rail
"Augusta-Richmond County, GA-SC",2011,627732,Non-Rail
"Augusta-Richmond County, GA-SC",2012,646656,Non-Rail
"Augusta-Richmond County, GA-SC",2013,641819,Non-Rail
"Augusta-Richmond County, GA-SC",2014,667251,Non-Rail
"Augusta-Richmond County, GA-SC",2015,703089,Non-Rail
"Augusta-Richmond County, GA-SC",2016,740487,Non-Rail
"Augusta-Richmond County, GA-SC",2017,732199,Non-Rail
"Augusta-Richmond County, GA-SC",2018,751094,Non-Rail
"Augusta-Richmond County, GA-SC",2019,715543,Non-Rail
"Augusta-Richmond County, GA-SC",2020,695979,Non-Rail
"Augusta-Richmond County, GA-SC",2021,162711,Non-Rail
"Austin, TX",2011,18857225,Non-Rail
"Austin, TX",2011,196967,Rail
"Austin, TX",2012,19419049,Non-Rail
"Austin, TX",2012,258619,Rail
"Austin, TX",2013,19146384,Non-Rail
"Austin, TX",2013,278341,Rail
"Austin, TX",2014,20289313,Non-Rail
"Austin, TX",2014,280108,Rail
"Austin, TX",2015,22381643,Non-Rail
"Austin, TX",2015,293372,Rail
"Austin, TX",2016,23794464,Non-Rail
"Austin, TX",2016,301484,Rail
"Austin, TX",2017,24589239,Non-Rail
"Austin, TX",2017,298949,Rail
"Austin, TX",2018,26440580,Non-Rail
"Austin, TX",2018,390853,Rail
"Austin, TX",2019,27337563,Non-Rail
"Austin, TX",2019,559094,Rail
"Austin, TX",2020,22336907,Non-Rail
"Austin, TX",2020,523706,Rail
"Austin, TX",2021,5328438,Non-Rail
"Austin, TX",2021,114820,Rail
"Bakersfield, CA",2011,4112183,Non-Rail
"Bakersfield, CA",2012,4259208,Non-Rail
"Bakersfield, CA",2013,4394706,Non-Rail
"Bakersfield, CA",2014,3895527,Non-Rail
"Bakersfield, CA",2015,4278120,Non-Rail
"Bakersfield, CA",2016,4372212,Non-Rail
"Bakersfield, CA",2017,4366960,Non-Rail
"Bakersfield, CA",2018,4374959,Non-Rail
"Bakersfield, CA",2019,4517900,Non-Rail
"Bakersfield, CA",2020,3665402,Non-Rail
"Bakersfield, CA",2021,828535,Non-Rail
"Baltimore, MD",2011,40556577,Non-Rail
"Baltimore, MD",2011,14585108,Rail
"Baltimore, MD",2012,42236585,Non-Rail
"Baltimore, MD",2012,14661224,Rail
"Baltimore, MD",2013,43663157,Non-Rail
"Baltimore, MD",2013,14103565,Rail
"Baltimore, MD",2014,44996892,Non-Rail
"Baltimore, MD",2014,14085337,Rail
"Baltimore, MD",2015,48226276,Non-Rail
"Baltimore, MD",2015,14264971,Rail
"Baltimore, MD",2016,49741749,Non-Rail
"Baltimore, MD",2016,14137384,Rail
"Baltimore, MD",2017,51613276,Non-Rail
"Baltimore, MD",2017,14389692,Rail
"Baltimore, MD",2018,52994418,Non-Rail
"Baltimore, MD",2018,13808233,Rail
"Baltimore, MD",2019,54828073,Non-Rail
"Baltimore, MD",2019,13999063,Rail
"Baltimore, MD",2020,35927552,Non-Rail
"Baltimore, MD",2020,11914497,Rail
"Baltimore, MD",2021,8191131,Non-Rail
"Baltimore, MD",2021,2700637,Rail
"Bangor, ME",2011,644988,Non-Rail
"Barnstable Town, MA",2011,4688754,Non-Rail
"Barnstable Town, MA",2012,5679542,Non-Rail
"Barnstable Town, MA",2013,7114363,Non-Rail
"Barnstable Town, MA",2014,6354392,Non-Rail
"Barnstable Town, MA",2015,7130409,Non-Rail
"Barnstable Town, MA",2016,6952385,Non-Rail
"Barnstable Town, MA",2017,6449837,Non-Rail
"Barnstable Town, MA",2018,6479412,Non-Rail
"Barnstable Town, MA",2019,6710346,Non-Rail
"Barnstable Town, MA",2020,4221375,Non-Rail
"Barnstable Town, MA",2021,1022465,Non-Rail
"Baton Rouge, LA",2011,2048781,Non-Rail
"Baton Rouge, LA",2012,2265689,Non-Rail
"Baton Rouge, LA",2013,2507359,Non-Rail
"Baton Rouge, LA",2014,3589540,Non-Rail
"Baton Rouge, LA",2015,4046958,Non-Rail
"Baton Rouge, LA",2016,3917318,Non-Rail
"Baton Rouge, LA",2017,4045813,Non-Rail
"Baton Rouge, LA",2018,3930254,Non-Rail
"Baton Rouge, LA",2019,3902630,Non-Rail
"Baton Rouge, LA",2020,3108243,Non-Rail
"Baton Rouge, LA",2021,673221,Non-Rail
"Battle Creek, MI",2011,553163,Non-Rail
"Bay City, MI",2011,1639075,Non-Rail
"Bay City, MI",2012,1528135,Non-Rail
"Bay City, MI",2013,1469062,Non-Rail
"Bay City, MI",2014,1473079,Non-Rail
"Bay City, MI",2015,1489961,Non-Rail
"Bay City, MI",2016,1461497,Non-Rail
"Bay City, MI",2017,1422149,Non-Rail
"Bay City, MI",2018,1422680,Non-Rail
"Bay City, MI",2019,1280574,Non-Rail
"Bay City, MI",2020,620247,Non-Rail
"Bay City, MI",2021,105616,Non-Rail
"Beaumont, TX",2011,857764,Non-Rail
"Beaumont, TX",2012,819443,Non-Rail
"Beaumont, TX",2013,803776,Non-Rail
"Beaumont, TX",2014,800738,Non-Rail
"Beaumont, TX",2015,815445,Non-Rail
"Beaumont, TX",2016,812083,Non-Rail
"Beaumont, TX",2017,788670,Non-Rail
"Beaumont, TX",2018,853493,Non-Rail
"Beaumont, TX",2019,857426,Non-Rail
"Beaumont, TX",2020,818805,Non-Rail
"Beaumont, TX",2021,199884,Non-Rail
"Bellingham, WA",2011,2953810,Non-Rail
"Bellingham, WA",2012,3123640,Non-Rail
"Bellingham, WA",2013,3158235,Non-Rail
"Bellingham, WA",2014,3242473,Non-Rail
"Bellingham, WA",2015,3200993,Non-Rail
"Bellingham, WA",2016,3161096,Non-Rail
"Bellingham, WA",2017,3337251,Non-Rail
"Bellingham, WA",2018,3460381,Non-Rail
"Bellingham, WA",2019,3348824,Non-Rail
"Bellingham, WA",2020,2478926,Non-Rail
"Bellingham, WA",2021,608615,Non-Rail
"Beloit, WI-IL",2011,319973,Non-Rail
"Bend, OR",2011,429024,Non-Rail
"Bend, OR",2012,591400,Non-Rail
"Bend, OR",2013,1005708,Non-Rail
"Bend, OR",2014,934423,Non-Rail
"Bend, OR",2015,988139,Non-Rail
"Bend, OR",2016,1181402,Non-Rail
"Bend, OR",2017,1342811,Non-Rail
"Bend, OR",2018,1318396,Non-Rail
"Bend, OR",2019,1244642,Non-Rail
"Bend, OR",2020,1028086,Non-Rail
"Bend, OR",2021,313689,Non-Rail
"Benton Harbor-St. Joseph-Fair Plain, MI",2011,595634,Non-Rail
"Billings, MT",2011,802180,Non-Rail
"Billings, MT",2012,781009,Non-Rail
"Billings, MT",2013,735598,Non-Rail
"Billings, MT",2014,700140,Non-Rail
"Billings, MT",2015,714668,Non-Rail
"Billings, MT",2016,729505,Non-Rail
"Billings, MT",2017,734931,Non-Rail
"Billings, MT",2018,743884,Non-Rail
"Billings, MT",2019,755890,Non-Rail
"Billings, MT",2020,687089,Non-Rail
"Billings, MT",2021,150583,Non-Rail
"Binghamton, NY-PA",2011,2481222,Non-Rail
"Binghamton, NY-PA",2012,2527283,Non-Rail
"Binghamton, NY-PA",2013,1631753,Non-Rail
"Binghamton, NY-PA",2014,1554352,Non-Rail
"Binghamton, NY-PA",2015,1659954,Non-Rail
"Binghamton, NY-PA",2016,1684597,Non-Rail
"Binghamton, NY-PA",2017,1634425,Non-Rail
"Binghamton, NY-PA",2018,1621408,Non-Rail
"Binghamton, NY-PA",2019,1633955,Non-Rail
"Binghamton, NY-PA",2020,1418412,Non-Rail
"Binghamton, NY-PA",2021,357832,Non-Rail
"Birmingham, AL",2011,4606118,Non-Rail
"Birmingham, AL",2012,4406608,Non-Rail
"Birmingham, AL",2013,4611560,Non-Rail
"Birmingham, AL",2014,4820310,Non-Rail
"Birmingham, AL",2015,4654954,Non-Rail
"Birmingham, AL",2016,4815434,Non-Rail
"Birmingham, AL",2017,4599957,Non-Rail
"Birmingham, AL",2018,4729079,Non-Rail
"Birmingham, AL",2019,4751329,Non-Rail
"Birmingham, AL",2020,3559921,Non-Rail
"Birmingham, AL",2021,861916,Non-Rail
"Bismarck, ND",2011,970214,Non-Rail
"Bismarck, ND",2012,947344,Non-Rail
"Bismarck, ND",2013,929562,Non-Rail
"Blacksburg, VA",2011,909182,Non-Rail
"Blacksburg, VA",2012,907116,Non-Rail
"Blacksburg, VA",2013,913708,Non-Rail
"Blacksburg, VA",2014,918655,Non-Rail
"Blacksburg, VA",2015,906974,Non-Rail
"Blacksburg, VA",2016,905552,Non-Rail
"Blacksburg, VA",2017,983389,Non-Rail
"Blacksburg, VA",2018,1094385,Non-Rail
"Blacksburg, VA",2019,1169608,Non-Rail
"Blacksburg, VA",2020,973666,Non-Rail
"Blacksburg, VA",2021,296644,Non-Rail
"Bloomington, IN",2011,1106575,Non-Rail
"Bloomington, IN",2012,1137475,Non-Rail
"Bloomington, IN",2013,1138711,Non-Rail
"Bloomington, IN",2014,1127492,Non-Rail
"Bloomington, IN",2015,1134020,Non-Rail
"Bloomington, IN",2016,1132258,Non-Rail
"Bloomington, IN",2017,1137118,Non-Rail
"Bloomington, IN",2018,1123505,Non-Rail
"Bloomington, IN",2019,1152281,Non-Rail
"Bloomington, IN",2020,926373,Non-Rail
"Bloomington, IN",2021,239819,Non-Rail
"Bloomington-Normal, IL",2011,1562566,Non-Rail
"Bloomington-Normal, IL",2012,1567350,Non-Rail
"Bloomington-Normal, IL",2013,1569200,Non-Rail
"Bloomington-Normal, IL",2014,1588112,Non-Rail
"Bloomington-Normal, IL",2015,1605981,Non-Rail
"Bloomington-Normal, IL",2016,1659959,Non-Rail
"Bloomington-Normal, IL",2017,1668810,Non-Rail
"Bloomington-Normal, IL",2018,1673664,Non-Rail
"Bloomington-Normal, IL",2019,1682002,Non-Rail
"Bloomington-Normal, IL",2020,1456301,Non-Rail
"Bloomington-Normal, IL",2021,374603,Non-Rail
"Boise City, ID",2011,1605020,Non-Rail
"Boise City, ID",2012,1601049,Non-Rail
"Boise City, ID",2013,1701554,Non-Rail
"Boise City, ID",2014,1733080,Non-Rail
"Boise City, ID",2015,1738473,Non-Rail
"Boise City, ID",2016,2173503,Non-Rail
"Boise City, ID",2017,3348468,Non-Rail
"Boise City, ID",2018,3491919,Non-Rail
"Boise City, ID",2019,3548488,Non-Rail
"Boise City, ID",2020,2888026,Non-Rail
"Boise City, ID",2021,782358,Non-Rail
"Bonita Springs, FL",2011,2499423,Non-Rail
"Bonita Springs, FL",2012,2372560,Non-Rail
"Bonita Springs, FL",2013,2201441,Non-Rail
"Bonita Springs, FL",2014,2199058,Non-Rail
"Bonita Springs, FL",2015,2302592,Non-Rail
"Bonita Springs, FL",2016,2391484,Non-Rail
"Bonita Springs, FL",2017,2435441,Non-Rail
"Bonita Springs, FL",2018,2586389,Non-Rail
"Bonita Springs, FL",2019,2813938,Non-Rail
"Bonita Springs, FL",2020,2364187,Non-Rail
"Bonita Springs, FL",2021,621753,Non-Rail
"Boston, MA-NH-RI",2011,53669311,Non-Rail
"Boston, MA-NH-RI",2011,53062771,Rail
"Boston, MA-NH-RI",2012,52499871,Non-Rail
"Boston, MA-NH-RI",2012,52130380,Rail
"Boston, MA-NH-RI",2013,50587666,Non-Rail
"Boston, MA-NH-RI",2013,51816829,Rail
"Boston, MA-NH-RI",2014,53227726,Non-Rail
"Boston, MA-NH-RI",2014,52239548,Rail
"Boston, MA-NH-RI",2015,52971086,Non-Rail
"Boston, MA-NH-RI",2015,51116548,Rail
"Boston, MA-NH-RI",2016,51403865,Non-Rail
"Boston, MA-NH-RI",2016,53803789,Rail
"Boston, MA-NH-RI",2017,49613194,Non-Rail
"Boston, MA-NH-RI",2017,54351873,Rail
"Boston, MA-NH-RI",2018,48508924,Non-Rail
"Boston, MA-NH-RI",2018,54053317,Rail
"Boston, MA-NH-RI",2019,48712580,Non-Rail
"Boston, MA-NH-RI",2019,53728719,Rail
"Boston, MA-NH-RI",2020,37016636,Non-Rail
"Boston, MA-NH-RI",2020,48703129,Rail
"Boston, MA-NH-RI",2021,10081719,Non-Rail
"Boston, MA-NH-RI",2021,9747339,Rail
"Boulder, CO",2020,466977,Non-Rail
"Boulder, CO",2021,123986,Non-Rail
"Bowling Green, KY",2011,225840,Non-Rail
"Bremerton, WA",2011,4469685,Non-Rail
"Bremerton, WA",2012,4364713,Non-Rail
"Bremerton, WA",2013,4224452,Non-Rail
"Bremerton, WA",2014,4324095,Non-Rail
"Bremerton, WA",2015,4284717,Non-Rail
"Bremerton, WA",2016,4198805,Non-Rail
"Bremerton, WA",2017,4310137,Non-Rail
"Bremerton, WA",2018,4330533,Non-Rail
"Bremerton, WA",2019,4709080,Non-Rail
"Bremerton, WA",2020,3436755,Non-Rail
"Bremerton, WA",2021,829610,Non-Rail
"Bridgeport-Stamford, CT-NY",2011,7000015,Non-Rail
"Bridgeport-Stamford, CT-NY",2012,6482378,Non-Rail
"Bridgeport-Stamford, CT-NY",2013,6508027,Non-Rail
"Bridgeport-Stamford, CT-NY",2014,6409179,Non-Rail
"Bridgeport-Stamford, CT-NY",2015,6255968,Non-Rail
"Bridgeport-Stamford, CT-NY",2016,6352809,Non-Rail
"Bridgeport-Stamford, CT-NY",2017,6105836,Non-Rail
"Bridgeport-Stamford, CT-NY",2018,6048332,Non-Rail
"Bridgeport-Stamford, CT-NY",2019,5971057,Non-Rail
"Bridgeport-Stamford, CT-NY",2020,4856538,Non-Rail
"Bridgeport-Stamford, CT-NY",2021,1202907,Non-Rail
"Brownsville, TX",2011,1030143,Non-Rail
"Brownsville, TX",2012,975127,Non-Rail
"Brownsville, TX",2013,1032887,Non-Rail
"Brownsville, TX",2014,1603887,Non-Rail
"Brownsville, TX",2015,1604939,Non-Rail
"Brownsville, TX",2016,1550187,Non-Rail
"Brownsville, TX",2017,1532477,Non-Rail
"Brownsville, TX",2018,1527491,Non-Rail
"Brownsville, TX",2019,885565,Non-Rail
"Brownsville, TX",2020,784737,Non-Rail
"Brownsville, TX",2021,193153,Non-Rail
"Buffalo, NY",2011,10950838,Non-Rail
"Buffalo, NY",2011,1001808,Rail
"Buffalo, NY",2012,10383943,Non-Rail
"Buffalo, NY",2012,987045,Rail
"Buffalo, NY",2013,10101994,Non-Rail
"Buffalo, NY",2013,923604,Rail
"Buffalo, NY",2014,10089073,Non-Rail
"Buffalo, NY",2014,828087,Rail
"Buffalo, NY",2015,10068596,Non-Rail
"Buffalo, NY",2015,944451,Rail
"Buffalo, NY",2016,10169183,Non-Rail
"Buffalo, NY",2016,915218,Rail
"Buffalo, NY",2017,10185087,Non-Rail
"Buffalo, NY",2017,946175,Rail
"Buffalo, NY",2018,10198725,Non-Rail
"Buffalo, NY",2018,910278,Rail
"Buffalo, NY",2019,10495614,Non-Rail
"Buffalo, NY",2019,955839,Rail
"Buffalo, NY",2020,9084438,Non-Rail
"Buffalo, NY",2020,998281,Rail
"Buffalo, NY",2021,2127133,Non-Rail
"Buffalo, NY",2021,228501,Rail
"Burlington, VT",2011,1853318,Non-Rail
"Burlington, VT",2012,1875219,Non-Rail
"Burlington, VT",2013,1909079,Non-Rail
"Burlington, VT",2014,1876829,Non-Rail
"Burlington, VT",2015,1940553,Non-Rail
"Burlington, VT",2016,1951339,Non-Rail
"Burlington, VT",2017,1891127,Non-Rail
"Burlington, VT",2018,2823402,Non-Rail
"Burlington, VT",2019,4429253,Non-Rail
"Burlington, VT",2020,3426229,Non-Rail
"Burlington, VT",2021,915274,Non-Rail
"Canton, OH",2011,3119312,Non-Rail
"Canton, OH",2012,3255656,Non-Rail
"Canton, OH",2013,3346654,Non-Rail
"Canton, OH",2014,3447673,Non-Rail
"Canton, OH",2015,3437034,Non-Rail
"Canton, OH",2016,3633840,Non-Rail
"Canton, OH",2017,3569902,Non-Rail
"Canton, OH",2018,3600293,Non-Rail
"Canton, OH",2019,3564966,Non-Rail
"Canton, OH",2020,3061216,Non-Rail
"Canton, OH",2021,776153,Non-Rail
"Cape Coral, FL",2011,4210737,Non-Rail
"Cape Coral, FL",2012,4355422,Non-Rail
"Cape Coral, FL",2013,4391868,Non-Rail
"Cape Coral, FL",2014,4351581,Non-Rail
"Cape Coral, FL",2015,4395587,Non-Rail
"Cape Coral, FL",2016,4558476,Non-Rail
"Cape Coral, FL",2017,4611794,Non-Rail
"Cape Coral, FL",2018,4896280,Non-Rail
"Cape Coral, FL",2019,4855484,Non-Rail
"Cape Coral, FL",2020,4118474,Non-Rail
"Cape Coral, FL",2021,1171021,Non-Rail
"Carbondale, IL",2012,1650113,Non-Rail
"Carbondale, IL",2013,3595886,Non-Rail
"Carbondale, IL",2014,3601666,Non-Rail
"Carbondale, IL",2015,3482273,Non-Rail
"Carbondale, IL",2016,3811349,Non-Rail
"Carbondale, IL",2017,4582878,Non-Rail
"Carbondale, IL",2018,5372772,Non-Rail
"Carbondale, IL",2019,5264336,Non-Rail
"Carbondale, IL",2020,3378592,Non-Rail
"Carbondale, IL",2021,825397,Non-Rail
"Casper, WY",2011,483120,Non-Rail
"Cedar Rapids, IA",2011,1344110,Non-Rail
"Cedar Rapids, IA",2012,1297527,Non-Rail
"Cedar Rapids, IA",2013,1282847,Non-Rail
"Cedar Rapids, IA",2014,1225983,Non-Rail
"Cedar Rapids, IA",2015,1231680,Non-Rail
"Cedar Rapids, IA",2016,1313964,Non-Rail
"Cedar Rapids, IA",2017,1423684,Non-Rail
"Cedar Rapids, IA",2018,1394683,Non-Rail
"Cedar Rapids, IA",2019,1430728,Non-Rail
"Cedar Rapids, IA",2020,1067300,Non-Rail
"Cedar Rapids, IA",2021,315775,Non-Rail
"Champaign, IL",2011,3307986,Non-Rail
"Champaign, IL",2012,3282155,Non-Rail
"Champaign, IL",2013,3419817,Non-Rail
"Champaign, IL",2014,3494378,Non-Rail
"Champaign, IL",2015,3437738,Non-Rail
